,'t Hart B,Abad C,Aban C,Abrey Recalde M,Accialini P,Acevedo J,Ackerman J,Acosta L,Acuna M,Acurio J,Affranchino N,Agostino P,Aguayo C,Agudelo O,Aguiar A,Aguilar L,Aisemberg J,Albamonte I,Albanese A,Albano J,Alberquilla S,Albert S,Alberto F,Alcala M,Alconcher L,Alejandra R,Alexander A,Alfieri J,Alford S,Alicia D,Alicia E D,Alipio P,Alleva K,Alsina R,Alvarez A,Alvarez C,Alvarez R,Alves de Freitas R,Alzheimer's Association Innovation Roundtable,Amaral M,Amarillo Y,Amaro E,Amigo N,Amodeo G,Anderson M,Andrews J,Appel-Rubio J,Araoz A,Araujo G,Araya J,Arenas D,Arenas-Mosquera D,Arias L,Arias S,Arini P,Armando I,Armentano R,Armony J,Arredondo S,Arrizurieta E,Arzi A,Asis S,Asorey L,Asturizaga P,Avaca H,Avale M,Ayala-Ramirez P,Azevedo V,Azpiazu M,Azurmendi P,Bach C,Bademosi A,Badin E,Balconi S,Baleani S,Balestracci A,Ballarini F,Ballester C,Ballestero J,Barba V,Barbehenn A,Barragan-Zuniga L,Barril C,Barth S,Bartke A,Bartolomei F,Basika T,Battista A,Bazzano M,Bazzi Z,Beccaria J,Beckman D,Bejarano A,Bejarano C,Bekinschtein P,Bekinschtein T,Belardo M,Belforte J,Bellizzi Y,Bello E,Belluscio M,Beltramone N,Benar C,Bentancor A,Bentancor L,Berardino B,Berdasco C,Bernabeu R,Bernal A,Berni J,Beron de Astrada M,Bertone-Cueto N,Biani C,Birnberg-Weiss F,Bisagno V,Blake M,Blanco M,Blanco-Castaneda R,Blank V,Blaustein M,Blizzard C,Bocai N,Boccaccio G,Boccia M,Bochicchio P,Bodin D,Boggian D,Bollati-Fogolin M,Bom A,Bomfim G,Bongiovanni V,Borbely A,Bordey A,Borrat A,Bortman G,Braz B,Breithaupt A,Briones G,Brocardo L,Brown-Wright H,Bruballa A,Brughera A,Bruno-Blanch L,Bueno J,Bueno-Sanchez J,Bumaschny V,Burdet J,Burgos C,Busch M,Bussey T,Bustamante J,Cabral P,Cacciagiu L,Caceres Monie C,Cadavid A,Caffaro P,Calabro V,Calderon-Dominguez M,Calle-Castillejo C,Calo G,Caltana L,Camera A,Cammarota M,Canales-Johnson A,Canepa E,Canessa Fortuna A,Cangelosi A,Canteras N,Cantet R,Canzonieri R,Cao M,Capobianco E,Capurro C,Carbajosa N,Carbonari C,Carbone S,Cardenas F,Cardona P,Carou C,Carrasco-Wong I,Carrasquillo Y,Carre E,Carreira M,Carron R,Casabona J,Casal J,Casale R,Casalia M,Casas-Cordero R,Casey E,Castillo Montanez L,Castro E,Castro Parodi M,Castro-Parodi M,Cataldi A,Cattaneo V,Cavaliere Candedo V,Cazalas M,Cebral E,Celi A,Celia A,Cerny N,Cervetto V,Chang M,Chara O,Charif S,Chatel J,Chavez A,Chedotal A,Chen G,Chertoff M,Chevriau J,Chiappetta D,Chiarante N,Chinen I,Chiou B,Christensen M,Chye Y,Ciccia L,Cicconi N,Cicuttin G,Ciocchini A,Ciotti A,Clapes S,Cocca M,Colazo A,Coletti M,Coll C,Coll L,Collavini S,Collazo A,Colombet B,Consalvo D,Cordoba M,Cornier P,Corominas A,Corradi G,Correa F,Correale J,Cosentino M,Costales-Collaguazo C,Cremaschi G,Cutrera N,Cutrera R,Cymeryng C,Czerniczyniec A,Da Rocha M,Daghero H,Damianich A,Damiano A,Daniels A,Dare S,Daven M,Davimes J,De Carli D,De Carli M,De Luna P,De Marzi M,De Oliveira L,De Pino G,Deaner N,Deeks S,Del Cogliano M,Dela Justina V,Deleglise A,Della-Maggiore V,Delpiccolo C,Depino A,Dezzutti L,Di Benedetto S,Di Ciano L,Di Giusto G,Di Paola M,Di Pietro A,Diaz A,Diaz N,Diaz Vergara L,Dietrich V,Donnelly-Kehoe P,Dorr R,Dos Passos Junior R,Dos Santos-Rodrigues A,Doyon J,Duenas Z,Duhalde Vega M,Dujovne N,Dwivedi A,EMSKC Group,Echevarria M,Ekanem P,Elia E,Enriquez-Mendiola D,Eriz-Salinas A,Escande M,Escudero C,Escudero P,Eskow Jaunarajs K,Espindola S,Estay S,Etchenique R,Etcheverry T,Evangelisti F,Evelson P,Exeni R,Fabi M,Fabian L,Facelli J,Faillace M,Fainboin A,Falkowska M,Fanelli M,Fang Y,Farias M,Farina M,Feld M,Fernandez Brando R,Fernandez E,Fernandez G,Fernandez J,Fernandez N,Fernandez-Brando R,Ferran J,Ferrario J,Ferraro M,Ferrary Americo M,Ferreira R,Ferreiros A,Ferreyra R,Fiorentino G,Fischer Sigel L,Flores-Barrera E,Fonseca S,Ford P,Forrester M,Franchi A,Fresno C,Freudenthal R,Freund T,Frungieri M,Fuenzalida M,Fujita Y,Fulginiti N,Fullana J,Furmento V,Galaviz-Hernandez C,Galinanes G,Galli L,Gallino L,Gallo F,Gallo J,Galo A,Garbaccio S,Garcia C,Garcia H,Garcia Vior M,Garcia-Miranda P,Garcia-Rill E,Garcia-Robles R,Garcia-Rojas F,Garcia-Sanz P,Garcia-Venzor A,Garcia-Verdugo M,Garcia-Violini D,Garimano N,Garvin J,Garzon V,Gaudric J,Gelb B,Geoghegan P,Gerhardt E,German G,Gershanik O,Ghigo A,Ghiringhelli P,Giachini F,Gibson E,Gingrich J,Girard M,Giron D,Giron Reyes D,Gironacci M,Gobetto N,Goette N,Goitia B,Goldaracena P,Goldman R,Goldsman A,Goldstein J,Gomes Pio M,Gomez Acosta M,Gomez F,Gomez G,Gonzalez B,Gonzalez D,Gonzalez G,Gonzalez J,Gonzalez L,Gonzalez M,Gonzalez Moron D,Gonzalez-Hoyos I,Gonzalez-Lebrero R,Gonzalez-Ortiz M,Gonzalez-Vinceiro L,Gornalusse G,Grafton S,Granado N,Grassi S,Greer C,Griffa G,Grippo A,Gualdoni G,Gueugneau N,Guevara D,Guido R,Gustincich S,Guth B,Guzman-Gutierrez E,Haith A,Harutyunyan A,Hashimoto K,Hattab C,Hauk V,Hecht F,Henrich T,Henrique C,Henrique I,Henriques D,Henry C,Herlax V,Hermes R,Herreras O,Hiraldo-Gonzalez L,Hladik F,Hobbs K,Hoh R,Hoque A,Hortas M,Hryciw D,Hu N,Huang M,Huang S,Hussain Shuler M,Ibarra C,Ibarra F,Igaz L,Ihidoype M,Ilarraz C,Iotti A,Iriarte R,Iribarne J,Isse L,Izurieta M,Jacobacci F,Jancic C,Jang J,Jeevakumar V,Jercog P,Jerome K,Jiang S,Jorge G,Jovicich J,Jozefkowicz C,Kalstein M,Karadayian A,Karikari T,Karl A,Kasanetz F,Katche C,Katz M,Kauffman M,Keifman E,Keitelman I,Kent B,Khelifa I,Kiffer F,Kim A,Kochen S,Kovacevic N,Krakauer J,Kramar C,Krawczyk M,Kruger A,La Greca A,Lacour A,Lagarde S,Lago N,Lagree P,Lanciego J,Landoni V,Landriel M,Larocca M,Larramendy C,Larzabal M,Lazalde-Ramos B,Lazzati J,Lee H,Lee S,Leguizamon G,Leiros C,Lempel A,Leonino P,Lerner G,Lespinard A,Levi L,Levy C,Levy J,Lew S,Liern M,Lima V,Lino-de-Oliveira C,Lombardi A,Lombardi P,Lombardo T,Lombi F,Lombi M,Lopes da Cunha P,Lopez Ambrosioni F,Lopez Gonzalez M,Lopez M,Lores-Arnaiz S,Loureiro F,Luan W,Luchelli L,Luczywo A,Lunghi G,Luz D,Luzzani C,Macias-Salas A,Madrid San Martin L,Magliola R,Makarova J,Malchiodi E,Maldonado R,Malleret G,Manning S,Manso P,Marchat L,Marcora M,Marder M,Mariana F,Marin R,Marini M,Marino J,Marques da Silva W,Marquez L,Marti J,Martin A,Martin J,Martin S,Martinez M,Martinez N,Martinez-Aguilar G,Martire-Greco D,Martorelli L,Martos Y,Maskin B,Mata E,Mate S,Matzkin M,Mayo F,Mayo M,Mazengenya P,Mazzocchi M,Mc Cabe S,McAlpine D,McIntosh A,Mccallum G,Mechali A,Medina C,Medina J,Medina Villalon S,Medina Y,Medrano M,Meier S,Mejias M,Melamud L,Melani M,Melendi S,Mellado M,Melo B,Mendez P,Mendieta L,Menge C,Mennickent D,Mercado E,Merech F,Merino-Serrais P,Merlo E,Merlo S,Micucci G,Miliwebsky E,Millan J,Milush J,Miquet J,Miranda M,Miret N,Miriuka S,Mitchell C,Modchalingam S,Moguilevsky J,Molina Ponce T,Molineris M,Moller A,Moncada D,Montenegro M,Montiel J,Morales C,Moratalla R,Moretton M,Morici J,Moro A,Mosqueira A,Mostoslavsky G,Muia N,Muniesa M,Murer M,Muryan A,Mussini N,Naik A,Nakao K,Nakazawa K,Namboodiri V,Nasimbera A,Natalia S,Navarro N,Netti V,Nevian T,Nieva G,Noain D,Nogueira-Campos A,Nora M,Norris A,Nunez M,Nunez-Goluboay K,Ochoa F,Oddo E,Olazabal D,Olguin-Albuerne M,Oliva G,Oliveira M,Oliveira de Souza J,Oltra G,Opazo M,Ortiz A,Ortiz J,Ortiz M,Ostuni M,Otero S,Ozu M,Padola N,Paez N,Pafundo D,Pagani M,Palacios D,Palermo M,Palligas M,Palombo M,Pan T,Pancani T,Paola M,Paparini D,Paraiso-Luna J,Pasantes-Morales H,Pascariello G,Pascuale C,Pasquini J,Pasquini L,Paton A,Paton J,Paulero M,Paz L,Paz R,Pedreira M,Pena S,Perello M,Pereyra A,Perez-Chada D,Perez-Dominguez M,Perez-Pandolfo S,Perez-Perri J,Pertusa M,Peters T,Piantanida A,Piazza A,Piazza R,Piazza V,Pickholz M,Piehl L,Pilcher C,Pino N,Pinto A,Piriz J,Pisera Fuster A,Pisera-Fuster A,Pitossi F,Pittaluga J,Pizzo F,Pizzoni A,Podlesniy P,Politei J,Politi M,Pomeranz V,Ponzo O,Porporatto C,Porta M,Possin K,Pradhan J,Presta A,Pretell Annan C,Princich J,Prost M,Proulx C,Quinta H,Quintero-Arciniegas L,Quintilio W,RIVA-TREM,Radiske A,Ramhorst R,Ramirez M,Ramirez-Lorca R,Ramos A,Ramos Aloi A,Ramos M,Ramos-Aloi A,Ramos-Hryb A,Ramos-Mandujano G,Randi A,Rayes D,Reca A,Reig R,Rela L,Renfijes M,Rengel T,Repetto H,Repetto M,Reppetti J,Reynaldo M,Reynoso M,Reynoso R,Ribeiro I,Ribeiro M,Riboldi J,Riedel C,Rinaldi D,Rios Leiva C,Riquelme L,Rivarola V,Rivas M,Rivera F,Rivero-Echeto M,Rivolta C,Roberts J,Robinson K,Robles R,Rocco L,Rocha L,Rodrigues E,Rodrigues-Rodriguez N,Rodriguez A,Rodriguez Curt J,Rodriguez F,Rodriguez R,Rodriguez V,Rodriguez-Gomez F,Rodriguez-Labrada R,Rodriguez-Martin P,Roehri N,Roggiero G,Roguin L,Roig-Puiggros S,Rojas-Lopez M,Romano A,Romussi S,Rosato M,Rosso D,Rosso O,Roychoudhury P,Rubin De Celis E,Rubinstein M,Ruiz-DeDiego I,Sabbagh M,Saborido M,Sacerdoti F,Sachella T,Saez M,Saksida L,Salas-Prieto C,Salles A,Salvanal L,Samaniego Y,San Gil R,San Martin A,Sanchez Armijos K,Sanchez D,Sanchez G,Sanchez-Nino M,Sanchez-Pena R,Sanchez-Vincitore L,Sanchis P,Sanhueza Salas L,Sanjuan N,Santander O,Sanz M,Sanz-Magro A,Saraco N,Sardella A,Sarrible G,Sartor M,Saunier G,Scalise M,Schachter J,Schellino R,Schiavone M,Schiel A,Schinder A,Schonfeld D,Schwarzbaum P,Scochera F,Scotter E,Selles M,Seoane P,Sevigny J,Seyahian A,Seyahian E,Shadmehr R,Shiromizu C,Sicurello M,Sidhu S,Siegel D,Sierra M,Sifuentes-Garcia J,Silberman D,Silberstein C,Silva A,Silva P,Silva Pinto P,Simental-Mendia L,Singh P,Singh S,Sobrevia L,Sodero S,Solano A,Solerno M,Solimine F,Solis O,Solomons D,Sommario N,Sorianello E,Sosa-Macias M,Sotelo A,Soto G,Souto P,Souza G,Spaans F,Spagnuolo D,Stahl A,Sterba J,Stern A,Stojanova J,Stone M,Suarez L,Surmeier D,Sutka M,Szasz T,Szpilbarg N,Talevi A,Tanabe E,Taravini I,Targovnik H,Tavella M,Tello Santacruz I,Teran E,Thanh C,Theotokis P,Tizabi Y,Tkatch T,Toiber D,Toledo J,Tolin A,Tomaiuolo M,Tomas E,Tomsic D,Toriano R,Toro A,Torres A,Trelles J,Trigubo D,Triguy J,Trimarchi H,Trotta M,Trujillo M,Trullas R,Tseng K,Tubert C,Uchitel O,Uehara J,Ugarte M,Urbano F,Urrutia L,Vaccarello M,Vainstein E,Valdivia S,Valencia M,Valenzuela-Torres P,Valino-Rivas L,Vallejo G,Vallejo-Azar M,Valli F,Valquinta S,Valverde E,Vampa V,Varela-Nallar L,Vargas C,Vassallu F,Vassallu M,Velazquez N,Vence M,Venera G,Ventre J,Ventura A,Venturato J,Verano-Braga T,Veron Do Santos J,Vertiz-Hernandez A,Viana M,Vigo D,Vigouroux R,Vila A,Vila Petroff M,Vilela Rodrigues T,Villalba C,Villalta J,Villar M,Vilte D,Viola H,Vitali V,Vlachovsky S,Vo P,Vota D,Walker A,Wappner P,Waschek J,Weisstaub N,West P,White A,Wies Mancini V,Wu H,Yeffal A,Young P,Zampese E,Zanoni B,Zanoni Saad M,Zappa J,Zeida A,Zerbetto De Palma G,Zold C,Zolezzi G,Zotta E,Zwiller J,de Freitas R,de Olmos S,on behalf RIVATREM
't Hart B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abad C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aban C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
