GeneID,Symbol_x,TaxID_x,PathwaySource,PathwayID,PathwayName,GeneConcept,Symbol_y,TaxID_y,Organism
13488,Drd1,10090,kegg,mmu05012,Parkinson disease - Mus musculus (mouse),DRD1,Drd1,,Mus musculus
13488,Drd1,10090,kegg,mmu05030,Cocaine addiction - Mus musculus (mouse),DRD1,Drd1,,Mus musculus
13488,Drd1,10090,kegg,mmu05031,Amphetamine addiction - Mus musculus (mouse),DRD1,Drd1,,Mus musculus
13488,Drd1,10090,kegg,mmu05032,Morphine addiction - Mus musculus (mouse),DRD1,Drd1,,Mus musculus
13488,Drd1,10090,kegg,mmu05034,Alcoholism - Mus musculus (mouse),DRD1,Drd1,,Mus musculus
6548,SLC9A1,9606,kegg,hsa04024,cAMP signaling pathway - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04260,Cardiac muscle contraction - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04261,Adrenergic signaling in cardiomyocytes - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04371,Apelin signaling pathway - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04810,Regulation of actin cytoskeleton - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04970,Salivary secretion - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04971,Gastric acid secretion - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04972,Pancreatic secretion - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa04976,Bile secretion - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,kegg,hsa05205,Proteoglycans in cancer - Homo sapiens (human),SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,pid,endothelinpathway,Endothelins,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,pid,erbb1_downstream_pathway,ErbB1 downstream signaling,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,pid,p38alphabetadownstreampathway,Signaling mediated by p38-alpha and p38-beta,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,pid,rhoa_pathway,RhoA signaling pathway,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,wikipathways,WP12,Osteoclast Signaling,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,wikipathways,WP35,G Protein Signaling Pathways,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,wikipathways,WP4659,Gastrin signaling pathway,SLC9A1,SLC9A1,,Homo sapiens
6548,SLC9A1,9606,wikipathways,WP51,Regulation of Actin Cytoskeleton,SLC9A1,SLC9A1,,Homo sapiens
7431,VIM,9606,kegg,hsa05169,Epstein-Barr virus infection - Homo sapiens (human),VIM,VIM,,Homo sapiens
7431,VIM,9606,kegg,hsa05206,MicroRNAs in cancer - Homo sapiens (human),VIM,VIM,,Homo sapiens
7431,VIM,9606,netpath,Pathway_Alpha6Beta4Integrin,Alpha6Beta4Integrin,VIM,VIM,,Homo sapiens
7431,VIM,9606,netpath,Pathway_EGFR1,EGFR1,VIM,VIM,,Homo sapiens
7431,VIM,9606,pid,aurora_b_pathway,Aurora B signaling,VIM,VIM,,Homo sapiens
7431,VIM,9606,pid,caspase_pathway,Caspase Cascade in Apoptosis,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP2328,Allograft Rejection,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP2431,Spinal Cord Injury,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP2572,Primary focal segmental glomerulosclerosis (FSGS),VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP2814,Mammary gland development pathway - Puberty (Stage 2 of 4),VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP2864,Apoptosis-related network due to altered Notch3 in ovarian cancer,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP383,Striated Muscle Contraction Pathway,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP3859,TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP4352,Ciliary landscape,VIM,VIM,,Homo sapiens
7431,VIM,9606,wikipathways,WP69,T-cell receptor (TCR) signaling pathway,VIM,VIM,,Homo sapiens
5291,PIK3CB,9606,humancyc,PWY-6352,3-phosphoinositide biosynthesis,PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,humancyc,PWY-6371,superpathway of inositol phosphate compounds,PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa00562,Inositol phosphate metabolism - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04012,ErbB signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04014,Ras signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04015,Rap1 signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04024,cAMP signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04062,Chemokine signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04066,HIF-1 signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04068,FoxO signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04070,Phosphatidylinositol signaling system - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04071,Sphingolipid signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04072,Phospholipase D signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04140,Autophagy - animal - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04150,mTOR signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04152,AMPK signaling pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04210,Apoptosis - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04211,Longevity regulating pathway - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
5291,PIK3CB,9606,kegg,hsa04213,Longevity regulating pathway - multiple species - Homo sapiens (human),PIK3CB,PIK3CB,,Homo sapiens
