GeneConcept,N_pathways,N_sources,Sources,Pathways
MAPK1,464,7,"['biocarta', 'humancyc', 'kegg', 'netpath', 'pid', 'smpdb', 'wikipathways']","['4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression', 'AGE-RAGE pathway', 'AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)', 'AGE-RAGE signaling pathway in diabetic complications - Mus musculus (mouse)', 'ALK1 signaling events', 'ATF-2 transcription factor network', 'Acute myeloid leukemia - Homo sapiens (human)', 'Acute myeloid leukemia - Mus musculus (mouse)', 'Acute viral myocarditis', 'Adherens junction - Homo sapiens (human)', 'Adherens junction - Mus musculus (mouse)', 'Adrenergic signaling in cardiomyocytes - Homo sapiens (human)', 'Adrenergic signaling in cardiomyocytes - Mus musculus (mouse)', 'Alcoholism - Homo sapiens (human)', 'Alcoholism - Mus musculus (mouse)', 'Aldosterone-regulated sodium reabsorption - Homo sapiens (human)', 'Aldosterone-regulated sodium reabsorption - Mus musculus (mouse)', 'Alpha 6 Beta 4 signaling pathway', 'Alpha6Beta4Integrin', 'Alzheimer disease - Homo sapiens (human)', 'Alzheimer disease - Mus musculus (mouse)', 'Alzheimer,s disease', 'Angiogenesis', 'Angiopoietin Like Protein 8 Regulatory Pathway', 'Angiopoietin receptor Tie2-mediated signaling', 'Apelin signaling pathway - Homo sapiens (human)', 'Apelin signaling pathway - Mus musculus (mouse)', 'Apoptosis - Homo sapiens (human)', 'Apoptosis - Mus musculus (mouse)', 'Apoptosis-related network due to altered Notch3 in ovarian cancer', 'Arf6 downstream pathway', 'Aryl Hydrocarbon Receptor Netpath', 'Association Between Physico-Chemical Features and Toxicity Associated Pathways', 'Autophagy - animal - Homo sapiens (human)', 'Autophagy - animal - Mus musculus (mouse)', 'Axon guidance - Homo sapiens (human)', 'Axon guidance - Mus musculus (mouse)', 'B Cell Receptor Signaling Pathway', 'B cell receptor signaling pathway - Homo sapiens (human)', 'B cell receptor signaling pathway - Mus musculus (mouse)', 'BCR', 'BCR signaling pathway', 'BDNF', 'BDNF-TrkB Signaling', 'BMP receptor signaling', 'Bile acids synthesis and enterohepatic circulation', 'Bladder cancer', 'Bladder cancer - Homo sapiens (human)', 'Bladder cancer - Mus musculus (mouse)', 'Brain-derived neurotrophic factor (BDNF) signaling pathway', 'Breast cancer - Homo sapiens (human)', 'Breast cancer - Mus musculus (mouse)', 'Breast cancer pathway', 'C-type lectin receptor signaling pathway - Homo sapiens (human)', 'C-type lectin receptor signaling pathway - Mus musculus (mouse)', 'CAMKK2 Pathway', 'CDC42 signaling events', 'CRH', 'CXCR3-mediated signaling events', 'Cardiac Hypertrophic Response', 'Cellular roles of Anthrax toxin', 'Cellular senescence - Homo sapiens (human)', 'Cellular senescence - Mus musculus (mouse)', 'Central carbon metabolism in cancer - Homo sapiens (human)', 'Central carbon metabolism in cancer - Mus musculus (mouse)', 'Ceramide signaling pathway', 'Chagas disease - Homo sapiens (human)', 'Chagas disease - Mus musculus (mouse)', 'Chemical carcinogenesis - reactive oxygen species - Mus musculus (mouse)', 'Chemical carcinogenesis - receptor activation - Mus musculus (mouse)', 'Chemokine signaling pathway', 'Chemokine signaling pathway - Homo sapiens (human)', 'Chemokine signaling pathway - Mus musculus (mouse)', 'Choline metabolism in cancer - Homo sapiens (human)', 'Choline metabolism in cancer - Mus musculus (mouse)', 'Cholinergic synapse - Homo sapiens (human)', 'Cholinergic synapse - Mus musculus (mouse)', 'Chromosomal and microsatellite instability in colorectal cancer', 'Chronic myeloid leukemia - Homo sapiens (human)', 'Chronic myeloid leukemia - Mus musculus (mouse)', 'Circadian entrainment - Homo sapiens (human)', 'Circadian entrainment - Mus musculus (mouse)', 'Class IB PI3K non-lipid kinase events', 'Colorectal cancer - Homo sapiens (human)', 'Colorectal cancer - Mus musculus (mouse)', 'Common Pathways Underlying Drug Addiction', 'Coronavirus disease - COVID-19 - Homo sapiens (human)', 'Coronavirus disease - COVID-19 - Mus musculus (mouse)', 'Corticotropin-releasing hormone signaling pathway', 'Cushing syndrome - Homo sapiens (human)', 'Cushing syndrome - Mus musculus (mouse)', 'DNA damage response (only ATM dependent)', 'Disruption of postsynaptic signaling by CNV', 'Downstream signaling in na&#xef;ve CD8+ T cells', 'EGF-EGFR signaling pathway', 'EGFR Tyrosine Kinase Inhibitor Resistance', 'EGFR1', 'EPHB forward signaling', 'EPO Receptor Signaling', 'ERK Pathway in Huntington,s Disease', 'ESC Pluripotency Pathways', 'Ebola Virus Pathway on Host', 'Ebstein-Barr virus LMP1 signaling', 'Endometrial cancer', 'Endometrial cancer - Homo sapiens (human)', 'Endometrial cancer - Mus musculus (mouse)', 'Endothelin Pathways', 'Endothelins', 'Envelope proteins and their potential roles in EDMD physiopathology', 'Epithelial to mesenchymal transition in colorectal cancer', 'ErbB signaling pathway', 'ErbB signaling pathway - Homo sapiens (human)', 'ErbB signaling pathway - Mus musculus (mouse)', 'ErbB1 downstream signaling', 'ErbB2/ErbB3 signaling events', 'ErbB4 signaling events', 'Estrogen signaling pathway', 'Estrogen signaling pathway - Homo sapiens (human)', 'Estrogen signaling pathway - Mus musculus (mouse)', 'FBXL10 enhancement of MAP-ERK signaling in diffuse large B-cell lymphoma', 'FGF signaling pathway', 'FGFR3 signaling in chondrocyte proliferation and terminal differentiation', 'Fc Epsilon Receptor I Signaling in Mast Cells', 'Fc epsilon RI signaling pathway - Homo sapiens (human)', 'Fc epsilon RI signaling pathway - Mus musculus (mouse)', 'Fc gamma R-mediated phagocytosis - Homo sapiens (human)', 'Fc gamma R-mediated phagocytosis - Mus musculus (mouse)', 'Fc-epsilon receptor I signaling in mast cells', 'Fibroblast growth factor-1', 'Focal Adhesion', 'Focal Adhesion-PI3K-Akt-mTOR-signaling pathway', 'Focal adhesion - Homo sapiens (human)', 'Focal adhesion - Mus musculus (mouse)', 'Follicle Stimulating Hormone (FSH) signaling pathway', 'FoxO signaling pathway - Homo sapiens (human)', 'FoxO signaling pathway - Mus musculus (mouse)', 'Fragile X Syndrome', 'GMCSF-mediated signaling events', 'Gap junction - Homo sapiens (human)', 'Gap junction - Mus musculus (mouse)', 'Gastric cancer - Homo sapiens (human)', 'Gastric cancer - Mus musculus (mouse)', 'Gastrin', 'Gastrin signaling pathway', 'Ghrelin', 'Glioblastoma signaling pathways', 'Glioma - Homo sapiens (human)', 'Glioma - Mus musculus (mouse)', 'Glucocorticoid receptor regulatory network', 'Glutamatergic synapse - Homo sapiens (human)', 'Glutamatergic synapse - Mus musculus (mouse)', 'GnRH secretion - Homo sapiens (human)', 'GnRH secretion - Mus musculus (mouse)', 'GnRH signaling pathway - Homo sapiens (human)', 'GnRH signaling pathway - Mus musculus (mouse)', 'Growth hormone synthesis, secretion and action - Homo sapiens (human)', 'Growth hormone synthesis, secretion and action - Mus musculus (mouse)', 'HIF-1 signaling pathway - Homo sapiens (human)', 'HIF-1 signaling pathway - Mus musculus (mouse)', 'Heart Development', 'Hepatitis B - Homo sapiens (human)', 'Hepatitis B - Mus musculus (mouse)', 'Hepatitis B infection', 'Hepatitis C - Homo sapiens (human)', 'Hepatitis C - Mus musculus (mouse)', 'Hepatocellular carcinoma - Homo sapiens (human)', 'Hepatocellular carcinoma - Mus musculus (mouse)', 'Host-pathogen interaction of human coronaviruses - MAPK signaling', 'Human T-cell leukemia virus 1 infection - Homo sapiens (human)', 'Human T-cell leukemia virus 1 infection - Mus musculus (mouse)', 'Human cytomegalovirus infection - Homo sapiens (human)', 'Human cytomegalovirus infection - Mus musculus (mouse)', 'Human immunodeficiency virus 1 infection - Homo sapiens (human)', 'Human immunodeficiency virus 1 infection - Mus musculus (mouse)', 'Human papillomavirus infection - Homo sapiens (human)', 'Human papillomavirus infection - Mus musculus (mouse)', 'Hypothesized Pathways in Pathogenesis of Cardiovascular Disease', 'ID', 'IFN-gamma pathway', 'IL-1 signaling pathway', 'IL-17 signaling pathway - Homo sapiens (human)', 'IL-17 signaling pathway - Mus musculus (mouse)', 'IL-18 signaling pathway', 'IL-2 signaling pathway', 'IL-3 signaling pathway', 'IL-4 signaling pathway', 'IL-5 signaling pathway', 'IL-6 signaling pathway', 'IL-7', 'IL-7 signaling pathway', 'IL-9 signaling pathway', 'IL1', 'IL11', 'IL17 signaling pathway', 'IL2', 'IL2-mediated signaling events', 'IL3', 'IL4', 'IL6', 'IL9', 'Influenza A - Homo sapiens (human)', 'Influenza A - Mus musculus (mouse)', 'Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells', 'Insulin Signaling', 'Insulin Signalling', 'Insulin signaling pathway - Homo sapiens (human)', 'Insulin signaling pathway - Mus musculus (mouse)', 'Integrated breast cancer pathway', 'Integrin-mediated Cell Adhesion', 'Integrins in angiogenesis', 'Interleukin-11 Signaling Pathway', 'Intracellular Signalling Through Adenosine Receptor A2a and Adenosine', 'Intracellular Signalling Through Adenosine Receptor A2b and Adenosine', 'Kallmann,s Syndrome', 'Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)', 'Kaposi sarcoma-associated herpesvirus infection - Mus musculus (mouse)', 'Kisspeptin-kisspeptin receptor system in the ovary', 'Kit receptor signaling pathway', 'KitReceptor', 'Leishmaniasis - Homo sapiens (human)', 'Leishmaniasis - Mus musculus (mouse)', 'Leptin', 'Leptin signaling pathway', 'Lipid and atherosclerosis - Homo sapiens (human)', 'Lipid and atherosclerosis - Mus musculus (mouse)', 'Long-term depression - Homo sapiens (human)', 'Long-term depression - Mus musculus (mouse)', 'Long-term potentiation - Homo sapiens (human)', 'Long-term potentiation - Mus musculus (mouse)', 'MAP kinase cascade', 'MAP3K1 role in promoting and blocking gonadal determination', 'MAPK Cascade', 'MAPK Signaling Pathway', 'MAPK and NFkB signaling pathways inhibited by Yersinia YopJ', 'MAPK signaling pathway - Homo sapiens (human)', 'MAPK signaling pathway - Mus musculus (mouse)', 'MFAP5 effect on permeability and motility of endothelial cells via cytoskeleton rearrangement', 'MFAP5-mediated ovarian cancer cell motility and invasiveness', 'Melanogenesis - Homo sapiens (human)', 'Melanogenesis - Mus musculus (mouse)', 'Melanoma', 'Melanoma - Homo sapiens (human)', 'Melanoma - Mus musculus (mouse)', 'MicroRNAs in cancer - Homo sapiens (human)', 'MicroRNAs in cancer - Mus musculus (mouse)', 'MicroRNAs in cardiomyocyte hypertrophy', 'NOD-like receptor signaling pathway - Homo sapiens (human)', 'NOD-like receptor signaling pathway - Mus musculus (mouse)', 'Natural killer cell mediated cytotoxicity - Homo sapiens (human)', 'Natural killer cell mediated cytotoxicity - Mus musculus (mouse)', 'Neovascularisation processes', 'Netrin-UNC5B signaling pathway', 'Netrin-mediated signaling events', 'Neurotrophic factor-mediated Trk receptor signaling', 'Neurotrophin signaling pathway - Homo sapiens (human)', 'Neurotrophin signaling pathway - Mus musculus (mouse)', 'Neutrophil extracellular trap formation - Homo sapiens (human)', 'Neutrophil extracellular trap formation - Mus musculus (mouse)', 'Non-genomic actions of 1,25 dihydroxyvitamin D3', 'Non-small cell lung cancer', 'Non-small cell lung cancer - Homo sapiens (human)', 'Non-small cell lung cancer - Mus musculus (mouse)', 'Nongenotropic Androgen signaling', 'Notch', 'Oncostatin M Signaling Pathway', 'Oncostatin_M', 'Oocyte meiosis - Homo sapiens (human)', 'Oocyte meiosis - Mus musculus (mouse)', 'Osteoblast differentiation', 'Osteoclast differentiation - Homo sapiens (human)', 'Osteoclast differentiation - Mus musculus (mouse)', 'Osteopontin Signaling', 'Osteopontin-mediated events', 'Oxytocin signaling pathway - Homo sapiens (human)', 'Oxytocin signaling pathway - Mus musculus (mouse)', 'PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)', 'PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (mouse)', 'PDGF Pathway', 'PDGFR-beta signaling pathway', 'PI3K-Akt signaling pathway', 'PI3K-Akt signaling pathway - Homo sapiens (human)', 'PI3K-Akt signaling pathway - Mus musculus (mouse)', 'Pancreatic adenocarcinoma pathway', 'Pancreatic cancer - Homo sapiens (human)', 'Pancreatic cancer - Mus musculus (mouse)', 'Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)', 'Parathyroid hormone synthesis, secretion and action - Mus musculus (mouse)', 'Pathogenic Escherichia coli infection - Homo sapiens (human)', 'Pathways in cancer - Homo sapiens (human)', 'Pathways in cancer - Mus musculus (mouse)', 'Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)', 'Pathways of neurodegeneration - multiple diseases - Mus musculus (mouse)', 'Pertussis - Homo sapiens (human)', 'Pertussis - Mus musculus (mouse)', 'Phospholipase D signaling pathway - Homo sapiens (human)', 'Phospholipase D signaling pathway - Mus musculus (mouse)', 'Physiological and pathological hypertrophy of the heart', 'Platelet activation - Homo sapiens (human)', 'Platelet activation - Mus musculus (mouse)', 'Presenilin action in Notch and Wnt signaling', 'Prion disease - Homo sapiens (human)', 'Prion disease - Mus musculus (mouse)', 'Prion disease pathway', 'Progesterone-mediated oocyte maturation - Homo sapiens (human)', 'Progesterone-mediated oocyte maturation - Mus musculus (mouse)', 'Prolactin', 'Prolactin Signaling Pathway', 'Prolactin signaling pathway - Homo sapiens (human)', 'Prolactin signaling pathway - Mus musculus (mouse)', 'Prostate cancer - Homo sapiens (human)', 'Prostate cancer - Mus musculus (mouse)', 'Proteoglycans in cancer - Homo sapiens (human)', 'Proteoglycans in cancer - Mus musculus (mouse)', 'RAC1-PAK1-p38-MMP2 Pathway', 'RAGE', 'RANKL-RANK signaling pathway', 'RAS and bradykinin pathways in COVID-19', 'Rap1 signaling pathway - Homo sapiens (human)', 'Rap1 signaling pathway - Mus musculus (mouse)', 'Ras signaling', 'Ras signaling in the CD4+ TCR pathway', 'Ras signaling pathway - Homo sapiens (human)', 'Ras signaling pathway - Mus musculus (mouse)', 'Regucalcin in proximal tubule epithelial kidney cells', 'Regulation of Actin Cytoskeleton', 'Regulation of Telomerase', 'Regulation of actin cytoskeleton - Homo sapiens (human)', 'Regulation of actin cytoskeleton - Mus musculus (mouse)', 'Regulation of cytoplasmic and nuclear SMAD2/3 signaling', 'Regulation of toll-like receptor signaling pathway', 'Regulatory circuits of the STAT3 signaling pathway', 'Relationship between inflammation, COX-2 and EGFR', 'Relaxin signaling pathway - Homo sapiens (human)', 'Relaxin signaling pathway - Mus musculus (mouse)', 'Renal cell carcinoma - Homo sapiens (human)', 'Renal cell carcinoma - Mus musculus (mouse)', 'Resistin as a regulator of inflammation', 'Retinoic acid receptors-mediated signaling', 'Retrograde endocannabinoid signaling - Homo sapiens (human)', 'Retrograde endocannabinoid signaling - Mus musculus (mouse)', 'S1P1 pathway', 'S1P2 pathway', 'S1P3 pathway', 'S1P4 pathway', 'Salmonella infection - Homo sapiens (human)', 'Salmonella infection - Mus musculus (mouse)', 'Senescence and Autophagy in Cancer', 'Serotonergic synapse - Homo sapiens (human)', 'Serotonergic synapse - Mus musculus (mouse)', 'Serotonin Receptor 2 and ELK-SRF-GATA4 signaling', 'Serotonin Receptor 4-6-7 and NR3C Signaling', 'Shigellosis - Homo sapiens (human)', 'Signal Transduction of S1P Receptor', 'Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)', 'Signaling events mediated by PRL', 'Signaling events mediated by VEGFR1 and VEGFR2', 'Signaling events mediated by focal adhesion kinase', 'Signaling events regulated by Ret tyrosine kinase', 'Signaling of Hepatocyte Growth Factor Receptor', 'Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)', 'Signaling pathways regulating pluripotency of stem cells - Mus musculus (mouse)', 'Sphingolipid signaling pathway - Homo sapiens (human)', 'Sphingolipid signaling pathway - Mus musculus (mouse)', 'Spinal Cord Injury', 'Structural Pathway of Interleukin 1 (IL-1)', 'Synaptic signaling pathways associated with autism spectrum disorder', 'Syndecan-1-mediated signaling events', 'Syndecan-2-mediated signaling events', 'T cell receptor signaling pathway - Homo sapiens (human)', 'T cell receptor signaling pathway - Mus musculus (mouse)', 'T-cell receptor (TCR) signaling pathway', 'TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer', 'TCR', 'TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition', 'TGF-beta Signaling Pathway', 'TGF-beta signaling pathway - Homo sapiens (human)', 'TGF-beta signaling pathway - Mus musculus (mouse)', 'TGF_beta_Receptor', 'TNF related weak inducer of apoptosis (TWEAK) Signaling Pathway', 'TNF signaling pathway - Homo sapiens (human)', 'TNF signaling pathway - Mus musculus (mouse)', 'TNF-alpha signaling pathway', 'TNFalpha', 'TRAIL signaling pathway', 'TSLP', 'TWEAK', 'Th1 and Th2 cell differentiation - Homo sapiens (human)', 'Th1 and Th2 cell differentiation - Mus musculus (mouse)', 'Th17 cell differentiation - Homo sapiens (human)', 'Th17 cell differentiation - Mus musculus (mouse)', 'Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway', 'Thyroid cancer - Homo sapiens (human)', 'Thyroid cancer - Mus musculus (mouse)', 'Thyroid hormone signaling pathway - Homo sapiens (human)', 'Thyroid hormone signaling pathway - Mus musculus (mouse)', 'Thyroid stimulating hormone (TSH) signaling pathway', 'Toll-like Receptor Signaling Pathway', 'Toll-like Receptor Signaling related to MyD88', 'Toll-like receptor signaling pathway - Homo sapiens (human)', 'Toll-like receptor signaling pathway - Mus musculus (mouse)', 'Toxoplasmosis - Homo sapiens (human)', 'Toxoplasmosis - Mus musculus (mouse)', 'Translation inhibitors in chronically activated PDGFRA cells', 'Trk receptor signaling mediated by the MAPK pathway', 'Tuberculosis - Homo sapiens (human)', 'Tuberculosis - Mus musculus (mouse)', 'Type II diabetes mellitus', 'Type II diabetes mellitus - Homo sapiens (human)', 'Type II diabetes mellitus - Mus musculus (mouse)', 'VEGF signaling pathway - Homo sapiens (human)', 'VEGF signaling pathway - Mus musculus (mouse)', 'VEGFA-VEGFR2 Signaling Pathway', 'VEGFR1 specific signals', 'VEGFR3 signaling in lymphatic endothelium', 'Vascular smooth muscle contraction - Homo sapiens (human)', 'Vascular smooth muscle contraction - Mus musculus (mouse)', 'Viral carcinogenesis - Homo sapiens (human)', 'Viral carcinogenesis - Mus musculus (mouse)', 'Vitamin A and carotenoid metabolism', 'Wnt Signaling Pathway', 'Yersinia infection - Homo sapiens (human)', 'Yersinia infection - Mus musculus (mouse)', 'agrin in postsynaptic differentiation', 'angiotensin ii mediated activation of jnk pathway via pyk2 dependent signaling', 'aspirin blocks signaling pathway involved in platelet activation', 'bioactive peptide induced signaling pathway', 'cAMP signaling pathway - Homo sapiens (human)', 'cAMP signaling pathway - Mus musculus (mouse)', 'cGMP-PKG signaling pathway - Homo sapiens (human)', 'cGMP-PKG signaling pathway - Mus musculus (mouse)', 'cadmium induces dna synthesis and proliferation in macrophages', 'ccr3 signaling in eosinophils', 'ceramide signaling pathway', 'erk and pi-3 kinase are necessary for collagen binding in corneal epithelia', 'erk1/erk2 mapk signaling pathway', 'fc epsilon receptor i signaling in mast cells', 'fmlp induced chemokine gene expression in hmc-1 cells', 'how progesterone initiates the oocyte maturation', 'human cytomegalovirus and map kinase pathways', 'il-2 receptor beta chain in t cell activation', 'influence of ras and rho proteins on g1 to s transition', 'keratinocyte differentiation', 'links between pyk2 and map kinases', 'mTOR signaling pathway', 'mTOR signaling pathway - Homo sapiens (human)', 'mTOR signaling pathway - Mus musculus (mouse)', 'mapkinase signaling pathway', 'mcalpain and friends in cell motility', 'mechanism of gene regulation by peroxisome proliferators via ppara', 'melanocyte development and pigmentation pathway', 'phospholipids as signalling intermediaries', 'phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway', 'regulation of eif-4e and p70s6 kinase', 'regulation of splicing through sam68', 'role of -arrestins in the activation and targeting of map kinases', 'role of egf receptor transactivation by gpcrs in cardiac hypertrophy', 'role of erbb2 in signal transduction and oncology', 'role of erk5 in neuronal survival pathway', 'role of mal in rho-mediated activation of srf', 'roles of  arrestin dependent recruitment of src kinases in gpcr signaling', 'sprouty regulation of tyrosine kinase signals', 'stat3 signaling pathway', 'transcription factor creb and its extracellular signals', 'trefoil factors initiate mucosal healing']"
